Year,Semester,World_region,Country,Administrative_Division,Disease,Serotype_Subtype_Genotype,Animal_Category,Species,Outbreak_id,New_outbreaks,Susceptible,Cases,Killed_and_disposed_of,Slaughtered,Deaths,Vaccinated
2022,Jan-Jun 2022,Europe,Netherlands,Schouwen-Duiveland,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,Eurasian buzzard (common buzzard),98755,1,-,1,0,0,1,0
2022,Jan-Jun 2022,Europe,Netherlands,Sittard-Geleen,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,Canada Goose,97393,1,-,1,0,0,1,0
2022,Jan-Jun 2022,Europe,Netherlands,Skarsterlân,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,Mute Swan,101036,1,-,8,0,0,8,0
2022,Jan-Jun 2022,Europe,Netherlands,Slochteren,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N1,Domestic,Birds,98591,1,"23,734",20,"23,714",0,20,0
2022,Jan-Jun 2022,Europe,Netherlands,Smallingerland,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,Barnacle Goose,95477,1,-,1,0,0,1,0
2022,Jan-Jun 2022,Europe,Netherlands,Son en Breugel,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N1,Domestic,Birds,98414,1,"161,053",333,"160,753",0,300,0
2022,Jan-Jun 2022,Europe,Netherlands,Spijkenisse,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,Barnacle Goose,95655,1,-,1,0,0,1,0
2022,Jan-Jun 2022,Europe,Netherlands,Spijkenisse,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,Barnacle Goose,97759,1,-,1,0,0,1,0
2022,Jan-Jun 2022,Europe,Netherlands,Stede Broec,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,Eurasian buzzard (common buzzard),97820,1,-,1,0,0,1,0
2022,Jan-Jun 2022,Europe,Netherlands,Steenderen,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,Greater White-fronted Goose,97402,1,-,1,0,0,1,0
2022,Jan-Jun 2022,Europe,Netherlands,Steenwijkerland,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,Greylag Goose,103601,1,-,10,0,0,10,0
2022,Jan-Jun 2022,Europe,Netherlands,Strijen,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,Eurasian buzzard (common buzzard),95504,1,-,1,0,0,1,0
2022,Jan-Jun 2022,Europe,Netherlands,Strijen,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,Eurasian buzzard (common buzzard),97386,1,-,1,0,0,1,0
2022,Jan-Jun 2022,Europe,Netherlands,Ten Boer,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N1,Domestic,Birds,97660,1,"51,426",632,"51,196",0,230,0
2022,Jan-Jun 2022,Europe,Netherlands,Ten Boer,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,Anserinae (unidentified),98751,1,4,4,3,0,1,0
2022,Jan-Jun 2022,Europe,Netherlands,Ten Boer,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,Mute Swan,101049,1,-,1,0,0,1,0
